0,1,2,3
1.6339953681695614,2.9290476344851304,0.3128237122079528,-0.003995796249490091
1.6342134082917796,2.9890013389617414,0.31406153495754113,-0.008020686908821073
1.6343056612903748,2.9903747755386503,0.3151115945206725,-0.008222526549874765
1.6342552058071917,2.989835046970886,0.3141098777615392,-0.008147788190182137
1.634346569619492,2.98991345914393,0.3151141676014747,-0.008382020855225658
1.6352649229137615,2.9905982102888835,0.3151103136124366,-0.008174649110961996
1.6352828645463138,2.990087477016761,0.3141117619553296,-0.008217882312911762
1.6352959884687663,2.9913435647441786,0.315112167035203,-0.00832328466461374
1.63519316039228,2.988924066091163,0.31411026627422295,-0.008068325365888862
1.6352091578261707,2.992021567472551,0.3151106299177395,-0.008140960148153464
