0,1,2
-10.672752941909412,-20.47710061710199,-8.32496366355771
-7.793345648963299,-2.4875698033393654,-10.706798064438866
-4.431552231852756,-9.94713088720928,-11.536253996466453
-3.2386557309075688,-2.234573402357566,-9.974311123396907
-2.363188887882848,-3.890049467123903,-10.092796726070537
-1.7242782898898494,-2.838714013235228,-10.207040996946073
-1.2584476833262375,-2.0717272194732836,-10.290322415924342
-0.9184674762226089,-1.5119711351053753,-10.351116966902097
-0.67033634905522,-1.1034500167378622,-10.395490758501586
-0.48923991293569813,-0.8053035940794901,-10.427878540169681
-0.3570681231567449,-0.5877114217661192,-10.451517951402487
-0.26060359856965665,-0.4289096808934597,-10.468772134146498
-0.1901997448625592,-0.313014497086993,-10.481365877991497
-0.1388160677022624,-0.22843337130040337,-10.490558053834171
-0.10131411466861862,-0.16670578954469026,-10.497267475164362
-2.9929039992236546,-0.17126449274615838,-9.409825658419903
-2.021016102915743,-0.1406193190665466,-9.734820292450792
-4.443539858152966,-0.14928968917746516,-8.831119366195828
-3.245822038417347,-0.10739765313744716,-9.28519279937164
-5.347888875175219,-0.15526244702311406,-8.487386732402957
-3.900507859395314,-0.11474704330277724,-9.03570908665094
-2.8469687637851817,-0.08370407006137076,-9.435311010640378
-2.0778559971267185,-0.06110211402894196,-9.727087047432722
0.016100623902675082,-0.08076636693936463,-10.549773768802533
0.010942000610197396,-0.05867159191533122,-10.540046655600499
0.007925699761503684,-0.04281247716111961,-10.533341337815026
1.5385302123036197,-0.0661924082872841,-11.137521828122104
1.1213181193953927,-0.047731504397367924,-10.968614277157393
0.8166857982567932,-0.04320407193338855,-10.844565610490083
0.5961903390889247,-0.030920112053069385,-10.755697887752302
1.9682117568608506,-0.06072457700302561,-11.301026107922677
2.9680265869621136,-0.05461006322513432,-11.684632798509119
3.462066895671881,0.002942383156691576,-11.85789473934505
4.047681433099395,-0.009504516978591183,-12.101133305096488
4.249945140160532,0.03384299477284314,-12.175150586091828
4.622862249760626,0.01287651108808283,-12.327473024191082
4.669464368722725,0.0502402913984743,-12.348689189838478
4.9291388678567145,0.024825601822757656,-12.450996587242422
4.8929433288763375,0.0589961711770462,-12.443881930055795
5.092300027304797,0.0312141856882936,-12.518587791949724
5.012016017763469,0.06366750086125163,-12.496248967965569
5.1792385035119,0.03462361002368533,-12.555673413785948
5.075465092270995,0.06615894759071986,-12.525143264592526
5.225566874438869,0.03644208639498729,-12.576079180180704
5.109275877777021,0.06748824022827074,-12.541136135025614
5.250255756057026,0.037412225524459185,-12.58734069831734
5.127293157638218,0.06819814786531421,-12.550017059736597
3.8955753391509678,1.0845576937785426,-12.317009394951597
2.768734785394055,0.652246419797967,-12.002906203151893
2.0197767232028445,0.4780408314531913,-11.599641931121369
1.4740884852448968,0.3489302742824173,-11.30660947017419
0.19025796695949837,-1.2012118694594762,-7.702474077017126
-2.601645417188279,-0.633744743245904,-6.712570412535055
-1.8990285417272517,-0.46300566460727055,-7.731730343482664
-1.3859821339321798,-0.33803632411008433,-8.482961247551794
-1.0115447293090065,-0.2467746417915639,-9.031962214352644
-0.738268186674943,-0.18015112796676025,-9.432716326937992
-0.5388198739941634,-0.1315161380490688,-9.72521074972346
-0.3932539103562776,-0.0960125598880172,-9.938686556585472
-0.2870135144284386,-0.07009460720417343,-10.094490561432806
-0.20947461068287443,-0.05117398884133448,-10.208203110427881
-0.15288330084806506,-0.03736135629904174,-10.291195469242924
-0.11158045495820493,-0.027277549881714238,-10.351766889576714
-47.55531968442052,-6.693534976560237,31.12604231092562
-83.15113218335276,-7.493515063700138,71.09140212425956
-65.40552518080791,-7.491652507674952,53.998009725464925
-90.90181046010285,-9.44526793277386,98.07320002719766
-130.79886810384323,-10.537561152457645,136.81532496120047
-114.43669183404484,-8.271002946311103,123.87401642428179
-83.53866637372784,-6.032880585044971,87.54261148859914
-60.97710262668254,-4.402959126283156,61.05557950477446
-44.50498377042271,-3.2137961440092235,41.7213631686019
-32.48182525228033,-2.3458791292798846,27.609466708751114
-23.706639885086087,-1.7123778359791255,17.30981928794731
-17.302111175701548,-1.2499694679348088,9.792661620643207
-12.627810152522809,-0.912442107374523,4.306308491069224
-9.216306233107836,-0.6660668427898304,0.302128250367395
-6.7264460420156444,-0.48622516363403745,-2.6202971106555943
-4.90924085651577,-0.35494801065987835,-4.753210500553793
-2.9446974589872417,1.2517693856373264,-13.558704849980984
-1.2207761812140938,1.369431834348689,-13.878655760040296
-0.8922571617260432,0.9987241794646481,-8.766012650327129
-0.6518253301054014,0.7289218058602176,-10.35770042091007
-0.47530987961405546,0.532404323633645,-13.196582674732237
-0.3466023891878826,0.38883356956066506,-10.462850722322028
-0.25332990602475264,0.2837779461287708,-9.204066111664922
-0.18490443567999792,0.20725120529307206,-11.449650363466958
-0.134756772911803,0.15142912296586736,-11.422347760037509
-0.09946671218642317,0.11010262757669131,-10.767047983020243
-0.0726056376736118,0.08041678080311163,-10.720122567320033
-0.052988195545515177,0.05874296973857782,-10.664745101784042
-0.0386719860733115,0.042912778305955634,-10.624384602862229
-0.028224781259521818,0.03135209394128016,-10.594936657145364
-0.02060067482173192,0.02290846458096427,-10.573446178772778
-0.015036491589600005,0.016740953372682357,-10.557762409139603
-0.010975604885628796,0.012235617191258572,-10.546316371574411
-3.0176995383833405,-0.04565875423615827,-9.359717495259527
-2.0380216539692695,-0.04564704670229554,-9.89609063989944
-4.468418347570001,-0.07943362348999203,-8.85466404193668
-3.1008942061925233,-0.06879670547152249,-9.418323294251353
-2.26383157317433,-0.04985807359205888,-9.714477209366372
-0.1145773801115686,-0.0707941822807189,-10.495167615976168
-0.0843098523433835,-0.0514241914498761,-10.500333831948724
-0.06158974758656152,-0.03752580690274223,-10.504375194734811
-3.0330005420986414,-0.0942898709049606,-9.350080784644199
-1.024211913298572,-0.04615864364168574,-10.204117389147648
-0.7480026531751975,-0.033526794770942246,-10.287932328888774
-0.5459613322541784,-0.02446989506821405,-10.349354106561046
-3.0901440993471763,-0.08387324960406031,-9.297880775847723
-2.256638539789952,-0.06074957095404468,-9.626096584198155
-1.6470957396070944,-0.04431271930007049,-9.86627335926776
0.33549270939717424,-0.06745644144501381,-10.63766551849098
0.2745353743842496,-0.05724197845374854,-10.616750746089984
0.2000783578152187,-0.041683611842385775,-10.589188267004612
0.14600551056339284,-0.03042851400181562,-10.569233808883357
1.643232742596775,-0.0582771431714814,-11.15734827277196
1.1984955050065262,-0.042254548174954304,-10.983471018461355
0.87465442646111,-0.030830113665905233,-10.856971122661882
2.1752137745948716,-0.05751299266393213,-11.368517369112196
1.5859967834377269,-0.04139405757361149,-11.137200628684393
1.1573977163249434,-0.030174805380952997,-10.969124544986641
2.125413282572032,0.07841485510895624,-11.30166226730445
1.6579444197891997,0.09231360012366477,-11.110743350110216
1.2096655317139458,0.06749900886559519,-10.949680021210986
0.8828402959835433,0.04926006416640042,-10.832331593776521
2.180859751811462,-7.163169054690693e-05,-11.353909059816012
1.590880671863526,0.00022579701810922123,-11.126928979105102
1.1610348076936399,0.0001737306908999331,-10.961672786578948
2.3841283822686874,-0.034863986377931984,-11.448278343063606
1.7384722306616365,-0.024865955449827483,-11.19541629424478
1.2684156091797796,-0.04949708081024462,-10.452490302451988
1.073448410645759,3.1391423075112597,-13.907165146337071
0.5288027131164926,0.6245550584914481,-11.262036708277726
0.3928903382642112,0.4618666048571747,-11.064056734282099
0.2871534460301448,0.3374381304205153,-10.915940546767791
0.2096171939070895,0.24621649659056544,-10.807729558391227
0.15299486441413968,0.17961931062602748,-10.728753470706744
0.11166633126108516,0.13102841789355668,-10.671114681518626
0.08150253883627546,0.09557902642908722,-10.62904764060564
0.05948752037717364,0.06971795418039715,-10.598345298229406
0.04341988068206315,0.0508523170788362,-10.575937373397531
0.03169292246938162,0.03709025772916719,-10.559583074450039
0.02313400150918741,0.027051461525201735,-10.547646978066274
0.016887266631473666,0.019728862582703916,-10.538935480958287
-22.121950531002177,34.26051967028552,-10.973474988956198
-26.078826302800707,33.28815394499777,-8.031411375425193
-19.362578517354375,25.451296569278963,-8.124537528822778
-21.861194242237804,27.254451460728717,-11.495341276220357
-15.95896332910824,19.88675989657575,-11.224973261651606
-11.647910789873944,14.512853575896079,-11.032560723678952
-8.50118972062795,10.591731305350677,-10.89273529222545
-6.204542656202566,7.730131584989966,-10.790764068687784
-4.528346863122963,5.64166519081759,-10.716354754717043
-3.305630183107064,4.1177241299912275,-8.764099836301487
-4.884140530014987,2.9640993892653027,-7.803047055973088
-4.939048977230856,3.0739524846933164,-6.327037036991015
-4.264309738305205,1.9746965653620798,-6.467778360079498
-4.749055996196522,2.7034994435150583,-5.648787395274627
-3.5061471825523887,1.9870622594786491,-6.051868072803391
-12.651327481073928,1.4128681029682082,-1.154636089179622
-19.52114865312737,1.0161043875246671,2.490773121673187
-24.421421016794667,0.731716872110509,5.0953023738728955
-27.938164698181144,0.5220587805780774,6.96397081334754
-31.419235803583945,0.21306271347730832,8.663093851341646
-37.714174921357106,0.5810331053226698,11.603480683083307
-36.644793272641806,-0.8169128287181802,11.372267010329795
-25.232031063120914,-0.7964204117212998,5.933695419413145
-37.04123739606852,1.400975199604266,9.859201845210968
-28.00692484174159,0.13460680390034185,6.358889182185727
-33.512109645381564,2.0861882080176364,8.14690856247099
