1.0411361170778355,2.8571858113351243,0.35629918794290744
1.0435742222393463,2.9685852881951402,0.35622256456033297
1.0445763770305356,2.968580796004585,0.3554785042808203
1.0456170960010653,2.9689245386805876,0.353036314476149
1.0445796250906065,2.9685784762016287,0.355205062732879
1.0456278440188869,2.9686686230217494,0.3539169257017074
1.0460365263527491,2.969434945568199,0.35262215367231164
1.0452933266248965,2.969351498224753,0.35333541395860385
1.044541206316095,2.9687091646865142,0.35383973332012186
1.0454654476975234,2.9685768693430408,0.35511691701936987
1.0454887092172218,2.968577619846772,0.35622680685016805
1.0465101333188092,2.9685698962669806,0.35533620518969383
1.0475973751804752,2.9687917904944454,0.35342600639880806
1.0485770418877125,2.9694482903785184,0.3526509055208895
1.0476977022405318,2.969461295133281,0.35245488790266444
1.046772908373682,2.9691024863865403,0.3528260069639928
1.0479362637158447,2.968583668194952,0.35538015671470896
1.0489670224302037,2.9689198988928363,0.35304558103225353
1.0502157687099478,2.9691045136525887,0.3536353847611825
1.051161705699544,2.9695682772483836,0.35346967667805523
1.0522419154767522,2.969576622630655,0.3515320687016549
1.0522424627249838,2.969577323014644,0.35232219550711996
1.053371078753532,2.9695072819171435,0.3513189117495627
