-42.94073168744556,-8.33814985295523,11.235710233269096
-30.50926018061324,-5.829142150500768,8.547536746779667
-21.29424632302114,-6.745108318118745,-3.019860662824522
-15.551438880498159,-4.916932591392541,-3.722613107493796
-11.351143560310689,-3.5880893624791113,-2.216116765082167
-8.284955500259507,-2.618740107814323,-6.951452624667038
-6.0462160392394075,-1.9115624164830058,-9.558077423768582
-4.412801628420473,-1.3951867903460895,-7.355871130405387
-3.2209958933792855,-1.0182124406918334,-7.878231703247275
-2.34932703107792,-0.7438195708977146,-9.356757887119912
-1.7145305419668828,-0.5429510045586836,-9.57194152593533
-1.251370519094722,-0.3963184162327381,-9.850573334052482
-0.9132954100241946,-0.2892825137669627,-10.054001898759525
-0.6665652947624768,-0.2111536665737161,-10.202476782054873
-0.5039015835128843,-0.14311656942123976,-10.303509007304733
-0.3854691445322245,-0.09171885701230263,-10.376872086744244
-0.2863553293532365,-0.034518368481637106,-10.435021271726361
-0.027954920616215018,-0.0272416240103943,-10.691168464942079
-3.366215055846408,-0.03620832422034855,-9.479956715957377
-2.2769417809734813,-0.036608635135616185,-9.856559775121148
-5.004649877730769,-0.045461575629274206,-8.895119889727143
-3.473189958059394,-0.04432770824142317,-9.385099499437512
-5.876555644094968,-0.05162136611369746,-8.55993783998831
-4.109735734963804,-0.049033692330847894,-9.140424171083263
-6.340695694877212,-0.05518347717787607,-8.386285756377555
-4.448571983601253,-0.05168881441484756,-9.01368310351242
-6.587785307790471,-0.05715708547548757,-8.296749559663853
-4.62895487311523,-0.05314801880332424,-8.948333740187994
-6.719323306504,-0.0582358101608161,-8.250841577841495
-4.724982959656459,-0.053944656808273796,-8.914827123185995
-6.789342113438889,-0.05882537637443222,-8.227463983234683
-4.776100548166993,-0.05438150077402951,-8.897765015789597
-6.826609012885964,-0.05915070956321963,-8.215660498950655
-4.803307941005015,-0.05462443998931449,-8.88915075164848
-6.846440230834753,-0.0593338485703096,-8.209764754754971
-4.817786220137327,-0.05476304652181117,-8.884848534056154
-6.856990195064659,-0.0594404174234342,-8.206860694047569
-4.825488384443016,-0.05484539372538545,-8.882729946049372
-6.862600140789821,-0.0595055791863909,-8.205456645099567
-4.829583774660603,-0.05489722648812971,-8.881706207539208
-6.865581087319973,-0.05954815708172015,-8.20479518447432
-4.831759622762091,-0.054932328550669735,-8.88122446262118
-6.8671631856546345,-0.0595782314814357,-8.204495246945742
-4.832914074417706,-0.054958086520570076,-8.881006561412065
-6.868001176335296,-0.05960120927190145,-8.204367349346226
-4.833525187764117,-0.0549784642385076,-8.88091419225397
-6.868443496219843,-0.05962000339203473,-8.204318697489674
-4.8338473848451216,-0.05499560902488089,-8.880879620678204
-6.868675549725523,-0.05963619547934044,-8.204304769459297
-4.834016052138445,-0.05501068850737702,-8.880870348062366
-6.475040401536472,-0.06277984752249986,-15.028323249829192
-4.631338020793717,-0.05936327856896398,-19.98381703224992
-3.387816161230619,-0.0034718366552540236,-14.109158458535623
-2.303964384841434,-0.006027258867196222,-9.830844764709294
-5.1766875529856975,-0.020200515196878717,-7.347439507765489
-3.5983952862522948,-0.05186409280811126,-5.392665731389014
-5.852628534934842,-0.05457984262249116,-9.187794701407318
-4.101918887369545,-0.04959858961233282,-10.648783879670866
-6.551352121900132,-0.053779857072969596,-7.57970636133043
-4.595126880869643,-0.05064256360908069,-8.367350588178248
-6.6698656501946445,-0.057065122002706595,-9.07005213781282
-4.688171549461954,-0.05343057589826605,-9.205164129935246
-6.7878269827469815,-0.05856384243606348,-8.456387523818664
-4.774928890456206,-0.0542775239815044,-9.065133758299226
-6.8545907739851035,-0.05912455649275484,-8.34836513999801
-4.823553518854025,-0.05465909445951424,-8.986278370828494
-6.890248225506965,-0.059404118769503265,-8.287580087330056
-4.849529003175761,-0.054862480142988064,-8.941920121055487
-6.909314079693735,-0.059554631743041334,-8.253256742081506
-4.863414707618782,-0.05497299752074248,-8.916873106627225
-6.919513336193951,-0.05963707800773601,-8.233801637904591
-4.870840654475548,-0.055034264573174035,-8.90267629883035
-6.92497192839455,-0.05968341546235701,-8.22273207720804
-4.874813578509192,-0.055069438146861896,-8.894598840373618
-6.927894658878808,-0.05971059484928832,-8.216409939357623
-4.876939901511898,-0.055090769362266576,-8.889985775535214
-6.929460222250766,-0.05972757043486465,-8.212785804547416
-4.878078232723212,-0.055104714063962626,-8.887341531122724
-6.930299044234882,-0.05973905876250289,-8.210700795895468
-4.878687686883942,-0.05511466638654564,-8.885820418842673
-6.930748482167866,-0.059747540683535195,-8.209497099850541
-4.879013880416808,-0.055122408714570546,-8.884942404679283
-6.930989167474829,-0.059754320881822934,-8.20879989742792
-4.8791882829667195,-0.05512887762479385,-8.884433970307501
-6.931117876670983,-0.05976008677737991,-8.208394813263192
-4.8792813071727945,-0.055134566390534,-8.884138680256024
-6.931186495757465,-0.05976520262691787,-8.20815878293501
-5.700205274390795,-0.49658058103945923,-8.1745466906013
-6.910782586844855,-0.3977090624985168,-7.9201901198006155
-5.045783521207157,-0.2895604251198905,-8.64418889505498
-3.699493763400291,-0.19937413996699477,-9.166365009583815
-2.6925974573736466,-0.11507930676161601,-9.556148393954173
-1.9739947130768285,-0.05145237586043372,-9.834457300716835
-4.806039131602473,-0.0512138441547118,-9.002948880156335
-3.3290150897615933,-0.0465064046611113,-9.463619024344409
-5.79776789838201,-0.05221591438039809,-8.692234311809052
-4.052871388248022,-0.049195009960998,-9.237109479594476
-6.326357270051854,-0.05511161169809561,-8.502639105654154
-4.438417557391702,-0.051642943372384106,-9.098811599704398
-6.608292449188806,-0.05711328112739022,-8.387051246886909
-4.789080085986666,1.3091605561983304,-8.418546129066547
-2.3051270010760945,2.306264227479167,-9.53322750772079
-5.701200029643137,4.47462674745465,-8.59464277171254
-2.7267984348589978,1.7221790033784243,-9.770240369877605
-1.9933751045151127,1.7932752604707547,-9.993754422293062
-1.45415315019168,1.4934099012299598,-10.158668540705582
-1.0612248837718112,1.0903746606505043,-10.278880190556832
-0.7745200491099422,0.7959781723958166,-10.366584870798185
-0.5652796262124135,0.581069630257939,-10.430595971430902
-0.4125676261820408,0.42419392552442475,-10.477317837483426
-0.3011117764971243,0.309679177766951,-10.511420863365903
-0.21976639562199876,0.2260852846403965,-10.53631348100354
-0.1603969398342413,0.16506189941777466,-10.554483405318985
-0.11706646994827605,0.12051396105154832,-10.567746380453789
-0.08544194978475894,0.08799254116319305,-10.577427699915768
-0.06236094104082761,0.0642502261919636,-10.584494688798992
-0.04551535875619886,0.04691659648227697,-10.58965339805993
-0.03322066223710257,0.034261362002210846,-10.593419178701462
-0.024247400519207155,0.025021476613959516,-10.59616819204245
-0.0176982669798852,0.01827494892460004,-10.598175005698359
1.4624538146643533,0.01418211156462762,-10.97465625720497
2.7711913483614365,0.02190505086880977,-11.522960895880665
3.5087649986044456,0.030668645862231357,-11.704779090612607
4.265374811363246,0.03515671057692145,-12.03399079887193
4.598292606687321,0.04299701609176279,-12.112663059832109
5.061001139913333,0.04423762393115746,-12.31855668701876
5.178639507545107,0.050230539206296304,-12.341455106004526
5.484827657395813,0.04952655046508883,-12.477638667377398
5.487894010339716,0.054238965618258236,-12.470285609716615
5.710693644793273,0.052452492043837576,-12.566905420518466
5.6527301835297505,0.05641483660690341,-12.543107778556791
5.8310937065843405,0.05403986028402636,-12.617186045034707
5.740604016138665,0.05758804310024644,-12.584428795660742
5.895285347947975,0.05489568018886477,-12.645615217398193
5.78745503540503,0.05822108555608945,-12.607964571224237
5.929513901471666,0.055357607028100386,-12.66175067264944
5.812436568235879,0.058564974752774064,-12.621420447852685
5.947767383051816,0.05560874014304617,-12.670943299496216
5.825757833439777,0.05875442680766647,-12.629141623317444
5.957502396419204,0.05574730440835422,-12.676199990874167
5.832861354118407,0.058861368341171026,-12.633587827696532
5.962694428592896,0.055825727951316365,-12.679216857951353
5.836648895792899,0.05892411786802016,-12.636156798665125
5.965463301272874,0.05587193558350806,-12.680954291155997
5.838667778201576,0.0589630719723068,-12.637645821363423
5.966939513279356,0.05590078844866307,-12.681958173956895
5.83974319800695,0.058989087278584956,-12.638511383276489
5.967726050887747,0.05592019557455542,-12.682539964509452
5.840315304423405,0.059007946826009364,-12.639015807743734
5.9681445892216605,0.05593436932492899,-12.682878033603348
5.840618905279819,0.059022736390614956,-12.639310378655754
5.96836676340929,0.05594555733901548,-12.6830749078546
5.840779285939263,0.059035108530747886,-12.639482642912185
5.9684841703149,0.05595496354318711,-12.683189728728838
4.128937321092423,1.3916808299414334,-11.514385340489476
0.8750241226337656,5.701732778696682,-10.606921391385338
0.6405244620201854,0.38906485671880375,-10.606452153340527
0.485238801959414,2.6458092827205753,-10.614884385593577
0.3552899172814773,1.5070665648465436,-10.612241949384911
0.2586540562377157,1.2243090476671066,-10.60960674587232
0.18877601352934947,0.8935289110338211,-10.607979946624916
0.13777589273631935,0.6521151672621079,-10.606793677757828
0.08289439092707482,0.4870102216023401,-10.59847250572108
0.04259713316258831,0.3682757177259048,-10.592078009935507
0.026214329395654733,0.301458515787587,-10.592353194012256
0.19853172502282387,0.2175735207338948,-10.623212815232728
-3.223532008055176,0.14230297772697045,-9.545635953016893
-2.1738980672408994,0.09343333383377372,-9.859877749090241
-4.954940093972715,0.04931733683283831,-8.961450352484665
-3.4374571624376773,0.024663428188457653,-9.433653912751186
-5.877417217663977,-0.001383797288548927,-8.634009446939164
-4.110541564336309,-0.012520782255347897,-9.194719779100787
-6.3690616579859345,-0.028642820644886484,-8.449752257475485
-4.469232897174191,-0.0324546337472274,-9.060261917585061
-6.631146627109361,-0.04322156250583027,-8.34566609233797
-4.660428616736459,-0.043102934421051314,-8.984306585159068
-6.770881248762774,-0.05100182321347228,-8.286641757861952
-4.76236012301128,-0.04878313547534997,-8.941234670448331
-6.845393586883702,-0.05515095470620929,-8.253042573657389
-4.816710066988264,-0.051812320238166606,-8.916716603215681
-6.885132211468876,-0.05736394403986791,-8.233844091669987
-4.845693232537203,-0.05342857430276983,-8.90270732618619
-6.906328415576209,-0.05854532415344356,-8.222833377969394
-4.861150986113104,-0.054292138272601695,-8.89467295839364
-6.9176358263155535,-0.059177187706628255,-8.216495658360671
-4.869396095128044,-0.0547547963866941,-8.890048610113046
-6.923668672895801,-0.05951633446086776,-8.212834937986294
-4.873794397122738,-0.05500389219752451,-8.887377721471864
-6.926887668130375,-0.05969951051835916,-8.210713393463637
-4.876140723422854,-0.055139175706920306,-8.885829982235263
-6.92860528043982,-0.05979952416487015,-8.209479961951129
-4.877392303914548,-0.05521375289351413,-8.884930292799886
-6.929521657529007,-0.05985513912603663,-8.20876072960099
-4.878059734775029,-0.05525589677945888,-8.884405799809887
-6.930010369533731,-0.059886994669160275,-8.208340181138144
-4.878415420961657,-0.05528066082789706,-8.884099238515718
-6.930270779638484,-0.05990608189148957,-8.208093667210697
-4.878604719595976,-0.05529606191441591,-8.883919651521488
-1.5226879933713535,-0.6723731973704614,-9.995691217227638
-2.2692247681756736,0.6066512452296624,-9.488678980323908
0.9911920983420237,-0.8717182058026534,-10.646079295132305
0.7235601553166837,-0.6366835885788057,-10.634856210354506
0.5280944314552691,-0.4646714745741045,-10.626441883575197
0.38542806057421297,-0.33909440730075535,-10.620274714737521
0.2784002767705735,-0.24749487746478283,-8.225015073764723
0.20298905263858133,-0.18060503055074678,-15.377309515457707
0.15197914773553128,-0.13172947914683952,-10.749206576356531
0.11093839282039246,-0.09612489703146933,-6.130155964315629
0.08065655702709715,-0.070146763892004,-6.901186933074117
0.059362773223176485,-0.05117567934102904,-10.707630953538333
0.043510257067914726,-0.037339602257463085,-9.771321346425824
0.03167070284272924,-0.027246983341352074,-8.45535449640291
0.02305160408359574,-0.019881614163165712,-10.249894882780668
0.016869177086437714,-0.014505842105522762,-10.772853548033805
0.01231124391195409,-0.010584048219679041,-10.002356433867915
0.008997087928316154,-0.007721991107567267,-10.164827442136293
0.00656863550760294,-0.005633856620396064,-10.283369649524856
0.004796215298581774,-0.004110266365666005,-10.369882693560804
0.0035027351044431628,-0.0029985973418501285,-10.433023200780875
0.0025587257172797247,-0.002187494734555697,-10.479105843625545
0.0018697561535105062,-0.00159570423335792,-10.51273896074411
0.0013669222634011579,-0.0011639351524595888,-10.537285874797526
0.000999937502416459,-0.0008489240675265832,-10.55520128080949
0.0007321010020674495,-0.0006191027508083068,-10.56827672209845
0.000536626990421869,-0.00045143704098426335,-10.577819745378093
0.00039396599371282614,-0.0003291199867139522,-10.584784655478764
0.0002898500906441369,-0.00023988852391185246,-10.589867945860686
0.00868691892744593,0.001640993861765652,-10.599695729432668
0.009107153377575252,0.002828477872728233,-10.604326820597695
0.015753799285711884,0.003643042043032132,-10.610792818695503
-0.00011571321582772368,-0.0004480523808598675,-10.59887766790119
-0.011942882858668003,-0.003308449094352898,-10.58989348287836
-0.02090640505043279,-0.005277997765197123,-10.582949517082882
-0.027775831778888975,-0.006601753824882562,-10.577498299679359
-0.7726082641725761,-0.3746697526436554,-9.963174537344235
-0.030191743999840925,1.4748689525037517,-10.545959897159277
0.025622222757113886,1.0836351367589527,-10.583518808226792
0.019079461704389115,0.7912614396570341,-10.589164938026373
0.013963828262733199,0.5774326390747133,-10.593087835219173
0.01019814347184536,0.4213502346333292,-10.59593043256916
0.007446676242405663,0.3074501868951013,-10.598002956494227
0.005438134835153761,0.22433628558221133,-10.599515339201167
0.003972082498639678,0.16368832706076578,-10.600619100535432
0.0029020057572638393,0.11943428661997713,-10.601424653812943
0.0021209486235941916,0.08714311599394461,-10.602012566221635
0.0015508444123320596,0.06358131768404988,-10.602441637179004
0.0011347135609875649,0.04638931475811768,-10.602754780577717
0.000830967549381787,0.033845272728993014,-10.602983316471036
0.0006092513921723155,0.024692744759244305,-10.603150103290902
0.0004474092808825525,0.018014894152385687,-10.603271823898524
0.0003292698708247388,0.01314270766176933,-10.603360653973368
0.00024302972737692333,0.00958801426144142,-10.603425479731214
0.00018007354617303653,0.00699460614026273,-10.603472786605373
0.00013411290675856383,0.005102569852184749,-10.603507307842504
0.0014245657122937188,0.0037253504647677144,-7.758059224034276
0.002814390708543975,-0.04435217668781972,-8.222539708657507
