0,1,2,3
3.231177880216682,2.9129217690850995,0.3193306332712932,-0.00019239237625900962
3.2312049241188103,2.9878177767623977,0.3186143448464893,-0.0003203550334693883
3.2312358019513403,2.987723881623114,0.3176153481070379,-0.0003691761532989002
3.231259699497018,2.9889431149000667,0.31661616583541335,-0.00014401219810267207
3.231260680093217,2.9875622639093424,0.31561409463592516,-0.0003772856091690535
3.231278926765667,2.9867906646618225,0.31456942705188196,-0.000412792037045806
3.2312853271521877,2.9874899439367653,0.3136142150617293,-0.0003816141121335548
3.231274696864538,2.987782601693407,0.31261007491638604,-0.0004797020647349104
3.2323723334775964,2.9877929969366956,0.313614225332314,-0.0008581256405131299
3.2335522859184036,2.988987535235917,0.31462542191741577,-0.0012023741133286858
3.2346657839646116,2.990540340731059,0.31561545342717023,-0.0015114553442066025
3.234666595070352,2.9900288314290737,0.31460620529347344,-0.001492261523232008
3.2346799873211274,2.991647995802725,0.3156294372533321,-0.0014796945167885323
3.234701713840028,2.9901500987493366,0.3146152477902437,-0.0015941757946940083
3.2347398610212394,2.991304015399439,0.31561355738992597,-0.0016870712220951045
3.234773946278545,2.98834377827094,0.31656920062808014,-0.001765745995721879
3.2347887552750896,2.9920104597960453,0.31561438854458895,-0.0017729815264593274
