0,1,2,3
2.4397410333837457,2.8465164327157653,0.31104498659447616,-0.002340896080244903
2.4397739683702437,2.987844560237521,0.3113264606639888,-0.0032446896904325673
2.4398820001947614,2.987321432080842,0.31228564817022164,-0.003393128700424297
2.4389527159005704,2.9874677436341766,0.3123314496245772,-0.0035318655091052253
2.4380645096912392,2.9879175094930956,0.3123335870909479,-0.003696096163592122
2.4370593249247445,2.9877718862298805,0.31232395325824086,-0.0036641191445254684
2.4365105872998316,2.9878415900005195,0.31328566369949357,-0.0026209389435154495
2.435520425305322,2.988039197224248,0.3133332608185797,-0.0027455566386496155
2.4353285956659887,2.9893479246980728,0.31433331244033325,-0.0023562895743791668
2.43629655726116,2.988773147517459,0.31533346422616215,-0.0023136698813179812
2.435224198150026,2.990242065246574,0.31530925296144435,-0.0021360632904692256
2.4360143344329996,2.9887106695136443,0.3163355048768205,-0.0016882292948225963
2.436960574500303,2.9875951995778336,0.3173264891364644,-0.0015622551576028876
2.43548620065475,2.987967192110202,0.31732954230323124,-0.0007730250030584251
2.434554188087264,2.988951895346694,0.31633408411750025,-0.000942794435731642
2.435448371673401,2.989728600538338,0.3153336427031687,-0.0006873771569391174
2.4363936191092885,2.988209309891799,0.3162856317015003,-0.0005921688594998642
2.4373771753992646,2.9883935512928677,0.31733322285544185,-0.0005490177917097938
2.436300585192631,2.9874266619550336,0.3173335772341819,-0.0003918439641399374
2.4352943133615867,2.9887522728226763,0.3163347150896424,-0.00033126251465809275
2.4353194883747724,2.9901611831380643,0.31533507390790344,-0.00026447341269419944
2.4361342134458983,2.9887815871678165,0.3161379193421072,0.00010352690917914131
2.435179970538737,2.9922597761508967,0.3153310843805995,2.6262478246774634e-05
