0,1,2
-9.353609840584133,-1.3529201899879506,-9.686401265552641
-6.827385007895818,-13.291787385532944,-12.2086246386252
-4.98036383119895,-0.6530949431672131,-11.691109047702202
-3.6080750451290706,-6.512373587004714,-10.998362479403076
-2.6323995162040155,-1.6279047818942,-11.054900494174753
-1.921140486292721,-1.5749664086071973,-10.90930285052253
-1.4021320163967237,-1.1494277231684928,-10.802903986444653
-1.0473286219631395,-0.8453804159854934,-10.714679109161695
-0.7872814142822377,-0.6226138855375486,-10.650961160650231
-0.5980137581576588,-0.46004762520750936,-10.604280303193672
0.9147393045804495,-0.33943634696773445,-11.008224174355876
2.343552830743172,-0.23551177104874865,-11.50203760505529
1.7206722444023987,-0.20023846269730947,-11.238993577917025
1.2663707625409895,-0.17479910523921893,-11.04780887319233
0.934675124345665,-0.15648541843704156,-10.908381417566549
0.6928670657421562,-0.1434823039604326,-10.806838504022764
0.5165836036657871,-0.13422557311507216,-10.732867227128757
0.3880650796106164,-0.12762936167396016,-10.678975418230534
0.2943654777317398,-0.12292621189282434,-10.639709454825361
0.22604826720895005,-0.11957084715454072,-10.61109780047276
0.17623499828789999,-0.11717530088521233,-10.590247826721717
0.13991170657749988,-0.11546342259966623,-10.575052564665201
0.11342339572056373,-0.1142386179480479,-10.563977225499631
0.09410561375097644,-0.11336091069664772,-10.555903755591512
0.08001593799883108,-0.11273062330499244,-10.550017638901128
0.06973826771648603,-0.11227676444243612,-10.545725459421845
0.06224017737961369,-0.11194876524122882,-10.542594861564103
0.05676894038184383,-0.11171059793140842,-10.540310820517425
0.05277573735087692,-0.11153658994344967,-10.538643790175897
0.04986040701308575,-0.11140844378597221,-10.537426501211858
0.04773117028769312,-0.1113131155127355,-10.536537059132202
0.04617526897967913,-0.11124130395245574,-10.535886631301722
0.04503756008435541,-0.11118637499192807,-10.535410476208984
0.04420490998165717,-0.11114359519510231,-10.535061407695661
0.04359481648554546,-0.11110958584612785,-10.534805032871596
0.043147113239809104,-0.11108193410017096,-10.534616282142737
0.042817921078380575,-0.11105891587522292,-10.534476880761675
0.042575237801924314,-0.11103929832471812,-10.53437350636475
0.042395722204427576,-0.11102219889058729,-10.534296446076093
0.04226234937983412,-0.11100698520699681,-10.534238618076879
0.042162700551533844,-0.1109932032955254,-10.534194858327815
0.042087716343109136,-0.11098052659483318,-10.534161400803239
0.04203078735200733,-0.11096871955265046,-10.534135498618227
0.041987091012059254,-0.11095761168200406,-10.53411514783612
0.04195310808100506,-0.11094707894247482,-10.534098886204658
0.04192626995076367,-0.11093703060243586,-10.534085646405666
